Código Ámbito,Ámbito,Código área,Área,Código Elemento,Elemento,Código Producto,Producto,Código año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
RL,Tierra,URY,Uruguay,5110,Superficie,6610,Superficie agrícola,2011,2011,1000 ha,14526,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6610,Superficie agrícola,2012,2012,1000 ha,14230,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6610,Superficie agrícola,2013,2013,1000 ha,14463,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6610,Superficie agrícola,2014,2014,1000 ha,14449.6,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6630,Cultivos temporales,2003,2003,1000 ha,866,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6630,Cultivos temporales,2004,2004,1000 ha,847,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6630,Cultivos temporales,2005,2005,1000 ha,846,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6630,Cultivos temporales,2006,2006,1000 ha,816,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6630,Cultivos temporales,2007,2007,1000 ha,913,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6630,Cultivos temporales,2008,2008,1000 ha,1240,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6630,Cultivos temporales,2009,2009,1000 ha,1501,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6630,Cultivos temporales,2010,2010,1000 ha,1320,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6630,Cultivos temporales,2011,2011,1000 ha,1563,W,Datos reportados en publicaciones oficiales del país o sitios web (Oficial)
RL,Tierra,URY,Uruguay,5110,Superficie,6630,Cultivos temporales,2012,2012,1000 ha,1430,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6630,Cultivos temporales,2013,2013,1000 ha,1700,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6630,Cultivos temporales,2014,2014,1000 ha,1700,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1961,1961,1000 ha,53,I,"Datos del país reportados por Organizaciones Internacionales donde el país es un miembro (Semi-oficial) - WTO, EU, UNSD, etc."
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1962,1962,1000 ha,53,I,"Datos del país reportados por Organizaciones Internacionales donde el país es un miembro (Semi-oficial) - WTO, EU, UNSD, etc."
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1963,1963,1000 ha,53,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1964,1964,1000 ha,53,I,"Datos del país reportados por Organizaciones Internacionales donde el país es un miembro (Semi-oficial) - WTO, EU, UNSD, etc."
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1965,1965,1000 ha,53,I,"Datos del país reportados por Organizaciones Internacionales donde el país es un miembro (Semi-oficial) - WTO, EU, UNSD, etc."
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1966,1966,1000 ha,52,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1967,1967,1000 ha,52,I,"Datos del país reportados por Organizaciones Internacionales donde el país es un miembro (Semi-oficial) - WTO, EU, UNSD, etc."
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1968,1968,1000 ha,52,I,"Datos del país reportados por Organizaciones Internacionales donde el país es un miembro (Semi-oficial) - WTO, EU, UNSD, etc."
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1969,1969,1000 ha,52,I,"Datos del país reportados por Organizaciones Internacionales donde el país es un miembro (Semi-oficial) - WTO, EU, UNSD, etc."
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1970,1970,1000 ha,48,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1971,1971,1000 ha,48,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1972,1972,1000 ha,48,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1973,1973,1000 ha,47,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1974,1974,1000 ha,47,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1975,1975,1000 ha,47,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1976,1976,1000 ha,46,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1977,1977,1000 ha,46,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1978,1978,1000 ha,46,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1979,1979,1000 ha,46,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1980,1980,1000 ha,46,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1981,1981,1000 ha,46,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1982,1982,1000 ha,46,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1983,1983,1000 ha,46,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1984,1984,1000 ha,46,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1985,1985,1000 ha,46,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1986,1986,1000 ha,43,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1987,1987,1000 ha,44,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1988,1988,1000 ha,44,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1989,1989,1000 ha,45,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1990,1990,1000 ha,45,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1991,1991,1000 ha,45,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1992,1992,1000 ha,45,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1993,1993,1000 ha,45,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1994,1994,1000 ha,45,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1995,1995,1000 ha,45,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1996,1996,1000 ha,44,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1997,1997,1000 ha,43,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1998,1998,1000 ha,42,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,1999,1999,1000 ha,41,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,2000,2000,1000 ha,42,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,2001,2001,1000 ha,42,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,2002,2002,1000 ha,42,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,2003,2003,1000 ha,42,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,2004,2004,1000 ha,40,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,2005,2005,1000 ha,40,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,2006,2006,1000 ha,31,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,2007,2007,1000 ha,33,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,2008,2008,1000 ha,33,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,2009,2009,1000 ha,31,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,2010,2010,1000 ha,38,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,2011,2011,1000 ha,39,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,2012,2012,1000 ha,39,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,2013,2013,1000 ha,39,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6650,Cultivos permanentes,2014,2014,1000 ha,39,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1961,1961,1000 ha,13847,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1962,1962,1000 ha,13800,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1963,1963,1000 ha,13750,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1964,1964,1000 ha,13750,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1965,1965,1000 ha,13697,I,"Datos del país reportados por Organizaciones Internacionales donde el país es un miembro (Semi-oficial) - WTO, EU, UNSD, etc."
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1966,1966,1000 ha,13697,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1967,1967,1000 ha,13697,I,"Datos del país reportados por Organizaciones Internacionales donde el país es un miembro (Semi-oficial) - WTO, EU, UNSD, etc."
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1968,1968,1000 ha,13650,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1969,1969,1000 ha,13650,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1970,1970,1000 ha,13629,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1971,1971,1000 ha,13629,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1972,1972,1000 ha,13629,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1973,1973,1000 ha,13629,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1974,1974,1000 ha,13630,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1975,1975,1000 ha,13630,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1976,1976,1000 ha,13630,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1977,1977,1000 ha,13631,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1978,1978,1000 ha,13631,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1979,1979,1000 ha,13632,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1980,1980,1000 ha,13632,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1981,1981,1000 ha,13620,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1982,1982,1000 ha,13605,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1983,1983,1000 ha,13592,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1984,1984,1000 ha,13578,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1985,1985,1000 ha,13565,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1986,1986,1000 ha,13544,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1987,1987,1000 ha,13523,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1988,1988,1000 ha,13520,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1989,1989,1000 ha,13520,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1990,1990,1000 ha,13631,W,Datos reportados en publicaciones oficiales del país o sitios web (Oficial)
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1991,1991,1000 ha,13622,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1992,1992,1000 ha,13613,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1993,1993,1000 ha,13605,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1994,1994,1000 ha,13596,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1995,1995,1000 ha,13587,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1996,1996,1000 ha,13578,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1997,1997,1000 ha,13569,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1998,1998,1000 ha,13561,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,1999,1999,1000 ha,13552,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,2000,2000,1000 ha,13543,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,2001,2001,1000 ha,13543,F,Estimación FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,2002,2002,1000 ha,13500,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,2003,2003,1000 ha,13500,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,2004,2004,1000 ha,13400,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,2005,2005,1000 ha,13400,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,2006,2006,1000 ha,13268,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,2007,2007,1000 ha,13041,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,2008,2008,1000 ha,12815,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,2009,2009,1000 ha,12588,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,2010,2010,1000 ha,12362,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,2011,2011,1000 ha,12135,W,Datos reportados en publicaciones oficiales del país o sitios web (Oficial)
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,2012,2012,1000 ha,12038,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,2013,2013,1000 ha,12000,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6655,Praderas y pastos permanentes,2014,2014,1000 ha,12000,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,1990,1990,1000 ha,797.8,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,1991,1991,1000 ha,854.99,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,1992,1992,1000 ha,912.18,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,1993,1993,1000 ha,969.37,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,1994,1994,1000 ha,1026.56,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,1995,1995,1000 ha,1083.75,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,1996,1996,1000 ha,1140.94,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,1997,1997,1000 ha,1198.13,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,1998,1998,1000 ha,1255.32,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,1999,1999,1000 ha,1312.51,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,2000,2000,1000 ha,1369.7,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,2001,2001,1000 ha,1400.12,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,2002,2002,1000 ha,1430.54,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,2003,2003,1000 ha,1460.96,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,2004,2004,1000 ha,1491.38,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,2005,2005,1000 ha,1521.8,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,2006,2006,1000 ha,1563.7,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,2007,2007,1000 ha,1605.6,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,2008,2008,1000 ha,1647.5,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,2009,2009,1000 ha,1689.4,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,2010,2010,1000 ha,1731.3,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,2011,2011,1000 ha,1754.04,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,2012,2012,1000 ha,1776.78,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,2013,2013,1000 ha,1799.52,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6661,Bosque,2014,2014,1000 ha,1822.26,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6670,Otras tierras,1990,1990,1000 ha,1787.2,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6670,Otras tierras,1991,1991,1000 ha,1726.01,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6670,Otras tierras,1992,1992,1000 ha,1664.82,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6670,Otras tierras,1993,1993,1000 ha,1602.63,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6670,Otras tierras,1994,1994,1000 ha,1541.44,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6670,Otras tierras,1995,1995,1000 ha,1480.25,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6670,Otras tierras,1996,1996,1000 ha,1420.06,Fm,Estimación Manual
RL,Tierra,URY,Uruguay,5110,Superficie,6670,Otras tierras,1997,1997,1000 ha,1358.87,Fm,Estimación Manual
